boro_cd,shape_area,shape_leng,pct_recyc_2018,pct_recyc_2009,pct_change,crime_count,crime_per_1000,fp_100_mhhi,fp_100_rent_burden,mean_commute,neighborhoods,over65_rate,pct_foreign_born,poverty_rate,under18_rate,unemployment_cd,BOROUGH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,BOROUGH_ID,year,total_recycled,percent_recycled
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,5708.9,806.2,675.6,186,4,2018,1481.8,0.259559635
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,5104.8,746.6,606.5,165.6,4,2018,1353.1,0.265064253
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,5672.2,868.9,555.7,,4,2012,1424.6,0.251154755
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,5734.7,864.1,572,,4,2014,1436.1,0.250422864
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6858.4,992.5,632.3,,4,2014,1624.8,0.236906567
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,7254.4,857.6,595.9,,4,2014,1453.5,0.20036116
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,7425.2,890.4,547.5,,4,2011,1437.9,0.193651349
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6586.4,809.5,565.6,,4,2014,1375.1,0.208778695
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,7334.4,977.3,574.4,,4,2011,1551.7,0.211564682
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,7233.6,857.6,568.6,,4,2013,1426.2,0.197163238
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,4850.9,643.4,453.6,,4,2014,1097,0.226143602
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,7247.1,896.3,596.3,,4,2014,1492.6,0.205958245
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6196.8,939.7,502,,4,2012,1441.7,0.232652337
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6446.3,913,561.5,,4,2009,1474.5,0.228735864
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,7031,976.1,567.3,,4,2009,1543.4,0.219513583
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6913.7,829.9,721.8,200.1,4,2018,1551.7,0.224438434
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,7243.7,848.9,715.1,,4,2016,1564,0.215911758
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6626.9,834,650.8,,4,2016,1484.8,0.224056497
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6728.5,820.9,604.3,,4,2015,1425.2,0.211815412
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,5619.1,905.5,551.4,,4,2010,1456.9,0.259276397
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,7222.6,948.1,608,,4,2009,1556.1,0.21544873
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,7070.6,854,530.3,,4,2013,1384.3,0.195782536
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6646.6,990.4,578.7,,4,2010,1569.1,0.236075588
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,5854.4,811,581.5,,4,2015,1392.5,0.237855288
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,7603.4,901.7,531.1,,4,2012,1432.8,0.188442013
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6063.4,753.2,486.3,,4,2012,1239.5,0.204423261
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,7198.6,920.3,648.6,,4,2015,1568.9,0.217945156
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,7166.3,852.5,518.5,,4,2011,1371,0.191312114
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6212.2,871.5,539.4,,4,2011,1410.9,0.227117607
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,5489.1,811.7,653.3,,4,2016,1465,0.266892569
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6238.6,781.6,654.2,,4,2016,1435.8,0.23014779
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6317.8,850.7,682.4,415.9,4,2017,1533.1,0.242663585
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,5599.2,759,669,109.4,4,2019,1428,0.255036434
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6734.4,842.7,775.5,172.1,4,2019,1618.2,0.240288667
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6163.2,731.9,672.4,136.5,4,2019,1404.3,0.227852414
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,5686.2,1014.5,609.3,,4,2009,1623.8,0.28556857
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,5624.7,713.9,504.1,,4,2015,1218,0.216544882
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6623.7,818,513,,4,2013,1331,0.200945091
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6878.1,881.7,594.2,,4,2014,1475.9,0.214579608
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6423,970.7,566.3,,4,2013,1537,0.239296279
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6927.4,862.3,445.5,,4,2012,1307.8,0.188786558
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,4748.9,821.3,442.8,,4,2010,1264.1,0.266187959
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6722.6,852.2,537.3,,4,2013,1389.5,0.206690864
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6393.9,785.5,502.5,,4,2013,1288,0.201441999
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6731.3,912.1,532.7,,4,2010,1444.8,0.214639074
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,7260.4,978.7,567.8,,4,2010,1546.5,0.213004793
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6453.9,880.9,520.7,,4,2011,1401.6,0.217171013
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,5844.7,827.5,511.6,,4,2009,1339.1,0.229113556
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6625.1,749.7,562.7,,4,2015,1312.4,0.198095123
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,5775,756.7,615.2,,4,2017,1371.9,0.237558442
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6681.3,812.6,699.4,199.6,4,2018,1512,0.226303264
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,6715.1,818.5,717.1,210.6,4,2018,1535.6,0.22867865
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,1719.7,154.4,136.8,103.4,4,2019,291.2,0.16933186
407,328355406.3,139179.703,0.243279499,0.231318037,0.051710024,1780,7.653031,54000,0.495157179,40.9,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,57.2,25.5,17.5,2.8,Queens,7,7054.6,825.8,772.4,137.9,4,2019,1598.2,0.226547217
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,2532.4,559.5,340.8,,4,2010,900.3,0.355512557
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,3242.2,557.4,379.7,,4,2014,937.1,0.289032139
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,2752.5,527.8,320.4,,4,2011,848.2,0.308156222
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,2977.4,571.1,328.4,,4,2011,899.5,0.302109223
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,3293.2,574.5,334.8,,4,2010,909.3,0.276114418
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,3498.6,515.5,339.6,,4,2013,855.1,0.244412051
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,3581.3,555.1,329.2,,4,2012,884.3,0.246921509
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,3128.4,658.6,453.4,,4,2015,1112,0.355453267
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,2386.1,507.8,409.6,,4,2016,917.4,0.384476761
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,3117.6,523.9,395.4,,4,2015,919.3,0.294874262
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,2429.9,526,438,152.3,4,2018,964,0.396724145
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,2549.8,535,460.8,87.7,4,2019,995.8,0.390540435
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,2558.3,643.9,444.6,339.4,4,2016,1088.5,0.425477856
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,3713.4,555.1,343.5,,4,2011,898.6,0.241988474
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,3369.7,575.2,332.5,,4,2012,907.7,0.269371161
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,3544.1,635.6,361.8,,4,2010,997.4,0.281425468
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,3154.6,631.7,376.3,,4,2010,1008,0.31953338
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,3191.2,553.3,335.2,,4,2010,888.5,0.27842191
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,3692.3,546,291.8,,4,2009,837.8,0.226904639
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,1989,407.8,253,,4,2010,660.8,0.33222725
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,3498.8,566.3,395.7,,4,2009,962,0.274951412
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,3439,585.6,419.1,,4,2015,1004.7,0.29214888
411,260818803.3,97663.80845,0.330362097,0.300597575,0.099017836,746,7.047723,52000,0.498333333,43.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,42.9,14.1,18.6,3.2,Queens,11,2865.2,488.3,414.6,111.3,4,2018,902.9,0.315126344
