year,boro_cd,total_recycled,total_refuse,pct_recycled_annum,pct_recycled_2009,pct_change,pct_point_change,fp_100_mhhi,pct_black_nh,pct_foreign_born,pct_hispanic,pct_white_nh,poverty_rate,unemployment_cd
2015-01-01,205,5583.599999999999,40499.799999999996,13.786734749307406,11.453487444470532,20.371500961161914,2.333247304836874,16000.0,27.5,43.4,68.4,1.2,35.6,7.7
2016-01-01,205,6194.400000000001,41345.100000000006,14.982186522707647,11.453487444470532,30.808948762070585,3.528699078237114,16000.0,27.5,43.4,68.4,1.2,35.6,7.7
2017-01-01,205,6077.399999999999,41894.6,14.506404166646773,11.453487444470532,26.654909580837895,3.0529167221762403,16000.0,27.5,43.4,68.4,1.2,35.6,7.7
2018-01-01,205,6134.9,42073.6,14.581352677213264,11.453487444470532,27.30928241644679,3.1278652327427316,16000.0,27.5,43.4,68.4,1.2,35.6,7.7
2019-01-01,205,5264.0,35199.4,14.954800365915327,11.453487444470532,30.569841180863587,3.5013129214447947,16000.0,27.5,43.4,68.4,1.2,35.6,7.7
2009-01-01,206,2820.6000000000004,28063.499999999993,10.05077770057192,10.05077770057192,0.0,0.0,31000.0,30.6,31.4,63.3,4.2,30.3,8.2
2010-01-01,206,2768.9,26998.9,10.255603006048394,10.05077770057192,2.037905041565269,0.20482530547647393,31000.0,30.6,31.4,63.3,4.2,30.3,8.2
2011-01-01,206,2758.7,27900.100000000002,9.887778180006523,10.05077770057192,-1.6217602798649366,-0.16299952056539802,31000.0,30.6,31.4,63.3,4.2,30.3,8.2
2012-01-01,206,2654.7,26765.600000000006,9.918328003108465,10.05077770057192,-1.3178054615208379,-0.13244969746345525,31000.0,30.6,31.4,63.3,4.2,30.3,8.2
2013-01-01,206,2840.5999999999995,26141.699999999993,10.866164021467617,10.05077770057192,8.112668941521783,0.815386320895696,31000.0,30.6,31.4,63.3,4.2,30.3,8.2
2014-01-01,206,3029.2999999999997,25581.900000000005,11.841575488919897,10.05077770057192,17.817504691662567,1.7907977883479766,31000.0,30.6,31.4,63.3,4.2,30.3,8.2
2015-01-01,206,3156.1000000000004,25019.800000000003,12.61440938776489,10.05077770057192,25.506799210643095,2.56363168719297,31000.0,30.6,31.4,63.3,4.2,30.3,8.2
2016-01-01,206,3649.2000000000007,25541.5,14.287336295832276,10.05077770057192,42.151550073774715,4.236558595260355,31000.0,30.6,31.4,63.3,4.2,30.3,8.2
2017-01-01,206,3785.6,25704.2,14.727554251834329,10.05077770057192,46.5314893094918,4.676776551262408,31000.0,30.6,31.4,63.3,4.2,30.3,8.2
2018-01-01,206,3838.9,26344.100000000002,14.5721432882505,10.05077770057192,44.98523121669778,4.521365587678579,31000.0,30.6,31.4,63.3,4.2,30.3,8.2
2019-01-01,206,3527.2999999999997,22737.0,15.51348023046136,10.05077770057192,54.35104319916053,5.462702529889439,31000.0,30.6,31.4,63.3,4.2,30.3,8.2
2009-01-01,207,6206.899999999999,46424.1,13.369995325703673,13.369995325703673,0.0,0.0,,14.8,43.8,71.3,6.3,27.4,8.6
2010-01-01,207,5869.500000000001,45118.8,13.008989600787258,13.369995325703673,-2.700118557426756,-0.36100572491641536,,14.8,43.8,71.3,6.3,27.4,8.6
2011-01-01,207,5927.900000000001,48376.8,12.25360089960477,13.369995325703673,-8.349998626795685,-1.1163944260989034,,14.8,43.8,71.3,6.3,27.4,8.6
2012-01-01,207,5664.200000000001,45727.19999999999,12.38693818996134,13.369995325703673,-7.3527111400885525,-0.9830571357423334,,14.8,43.8,71.3,6.3,27.4,8.6
2013-01-01,207,5853.7,44461.700000000004,13.165713411767879,13.369995325703673,-1.5279131290574566,-0.20428191393579453,,14.8,43.8,71.3,6.3,27.4,8.6
2014-01-01,207,6568.399999999999,43407.3,15.13201696488839,13.369995325703673,13.178924870656083,1.7620216391847165,,14.8,43.8,71.3,6.3,27.4,8.6
2015-01-01,207,7043.6,42474.3,16.58320443185644,13.369995325703673,24.03298600991586,3.2132091061527674,,14.8,43.8,71.3,6.3,27.4,8.6
2016-01-01,207,7724.2,43894.2,17.597313540285505,13.369995325703673,31.617948335814727,4.227318214581832,,14.8,43.8,71.3,6.3,27.4,8.6
2017-01-01,207,7987.1,44099.8,18.11142000643994,13.369995325703673,35.463173809948366,4.741424680736266,,14.8,43.8,71.3,6.3,27.4,8.6
2018-01-01,207,8411.8,44414.4,18.939353002629776,13.369995325703673,41.65564415882086,5.569357676926103,,14.8,43.8,71.3,6.3,27.4,8.6
2019-01-01,207,7445.099999999999,37811.799999999996,19.68988516812212,13.369995325703673,47.2692000891618,6.319889842418448,,14.8,43.8,71.3,6.3,27.4,8.6
2009-01-01,208,7221.600000000001,30482.0,23.691358834722134,23.691358834722134,0.0,0.0,47000.0,12.1,34.2,48.1,32.7,15.8,5.6
2010-01-01,208,6775.400000000001,30267.9,22.38477066463151,23.691358834722134,-5.515041071328019,-1.306588170090624,47000.0,12.1,34.2,48.1,32.7,15.8,5.6
2011-01-01,208,6912.7,32121.9,21.520208954015796,23.691358834722134,-9.1643113248713,-2.171149880706338,47000.0,12.1,34.2,48.1,32.7,15.8,5.6
2012-01-01,208,6646.900000000001,30134.4,22.057515663162366,23.691358834722134,-6.896367502421185,-1.6338431715597679,47000.0,12.1,34.2,48.1,32.7,15.8,5.6
2013-01-01,208,6963.3,28776.0,24.198290241868225,23.691358834722134,2.1397312441324923,0.5069314071460909,47000.0,12.1,34.2,48.1,32.7,15.8,5.6
2014-01-01,208,7366.199999999999,28641.3,25.71880466319615,23.691358834722134,8.55774395473925,2.027445828474015,47000.0,12.1,34.2,48.1,32.7,15.8,5.6
2015-01-01,208,7726.199999999999,27572.1,28.021804650353072,23.691358834722134,18.27858775784621,4.330445815630938,47000.0,12.1,34.2,48.1,32.7,15.8,5.6
2016-01-01,208,8135.1,28016.1,29.037232162934885,23.691358834722134,22.56465475664411,5.34587332821275,47000.0,12.1,34.2,48.1,32.7,15.8,5.6
2017-01-01,208,8082.4,28474.3,28.38489444867828,23.691358834722134,19.811171012602635,4.693535613956147,47000.0,12.1,34.2,48.1,32.7,15.8,5.6
2018-01-01,208,8253.1,28214.400000000005,29.251375184303047,23.691358834722134,23.468541371430906,5.560016349580913,47000.0,12.1,34.2,48.1,32.7,15.8,5.6
2019-01-01,208,7024.9,23441.6,29.967664323254382,23.691358834722134,26.491960770665777,6.276305488532248,47000.0,12.1,34.2,48.1,32.7,15.8,5.6
2009-01-01,209,5470.700000000001,53392.600000000006,10.246176436435011,10.246176436435011,0.0,0.0,36000.0,29.1,32.0,58.1,2.8,27.6,7.2
2010-01-01,209,5145.700000000001,51999.0,9.895767226292815,10.246176436435011,-3.419902168541178,-0.35040921014219606,36000.0,29.1,32.0,58.1,2.8,27.6,7.2
2011-01-01,209,5185.7,55025.299999999996,9.424210317799266,10.246176436435011,-8.022174161601047,-0.8219661186357445,36000.0,29.1,32.0,58.1,2.8,27.6,7.2
2012-01-01,209,4837.400000000001,51459.8,9.400347455683855,10.246176436435011,-8.255069449550179,-0.8458289807511559,36000.0,29.1,32.0,58.1,2.8,27.6,7.2
2013-01-01,209,4959.8,49423.6,10.035286786069813,10.246176436435011,-2.0582277854915954,-0.21088965036519802,36000.0,29.1,32.0,58.1,2.8,27.6,7.2
2014-01-01,209,5224.499999999999,45360.99999999999,11.517603227442077,10.246176436435011,12.40879267397661,1.271426791007066,36000.0,29.1,32.0,58.1,2.8,27.6,7.2
2015-01-01,209,5573.1,44907.4,12.410204108899647,10.246176436435011,21.12034363149786,2.164027672464636,36000.0,29.1,32.0,58.1,2.8,27.6,7.2
2016-01-01,209,6126.3,45595.799999999996,13.43610595712763,10.246176436435011,31.13287713209145,3.189929520692619,36000.0,29.1,32.0,58.1,2.8,27.6,7.2
2017-01-01,209,6318.4,46478.00000000001,13.59438874306123,10.246176436435011,32.677675691003174,3.3482123066262197,36000.0,29.1,32.0,58.1,2.8,27.6,7.2
2018-01-01,209,6520.099999999999,46128.1,14.13476817818206,10.246176436435011,37.95163752909198,3.8885917417470495,36000.0,29.1,32.0,58.1,2.8,27.6,7.2
2019-01-01,209,5711.000000000001,38731.8,14.744989904935998,10.246176436435011,43.907241851734845,4.4988134685009875,36000.0,29.1,32.0,58.1,2.8,27.6,7.2
2009-01-01,210,7647.3,31759.500000000004,24.07877957776413,24.07877957776413,0.0,0.0,42000.0,27.9,21.7,38.4,28.4,14.0,4.9
2010-01-01,210,7334.500000000002,31363.699999999997,23.385314870375634,24.07877957776413,-2.8799827879519513,-0.6934647073884967,42000.0,27.9,21.7,38.4,28.4,14.0,4.9
2011-01-01,210,7570.999999999999,33169.5,22.82518578814875,24.07877957776413,-5.206218137288932,-1.2535937896153797,42000.0,27.9,21.7,38.4,28.4,14.0,4.9
2012-01-01,210,7006.7,32197.100000000002,21.761897810672387,24.07877957776413,-9.62208968942636,-2.3168817670917434,42000.0,27.9,21.7,38.4,28.4,14.0,4.9
2013-01-01,210,7193.000000000001,30272.799999999996,23.76060357812955,24.07877957776413,-1.3213958731048137,-0.31817599963457965,42000.0,27.9,21.7,38.4,28.4,14.0,4.9
2014-01-01,210,7521.9000000000015,29650.2,25.368800210453895,24.07877957776413,5.357500069816878,1.2900206326897639,42000.0,27.9,21.7,38.4,28.4,14.0,4.9
2015-01-01,210,7783.800000000001,29192.500000000004,26.66369786760298,24.07877957776413,10.73525459000393,2.58491828983885,42000.0,27.9,21.7,38.4,28.4,14.0,4.9
2016-01-01,210,8100.8,30057.2,26.951279560305018,24.07877957776413,11.929591253842187,2.8724999825408872,42000.0,27.9,21.7,38.4,28.4,14.0,4.9
2017-01-01,210,8250.8,29882.2,27.611086198472666,24.07877957776413,14.669790922337643,3.5323066207085354,42000.0,27.9,21.7,38.4,28.4,14.0,4.9
2018-01-01,210,8581.2,30094.8,28.513896088360784,24.07877957776413,18.419191455584905,4.435116510596654,42000.0,27.9,21.7,38.4,28.4,14.0,4.9
