MONTH,BOROUGH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,SCHOOLORGANICTONS,LEAVESORGANICTONS,XMASTREETONS,BOROUGH_ID,year,total_recycled,percent_recycled,borough_code
2010-01-01,Brooklyn,18,4489.8,653.0,493.0,,,,17.6,3,2010,1146.0,0.25524522250434317,318
2015-04-01,Brooklyn,18,5375.7,589.3,485.8,,,,,3,2015,1075.1,0.19999255910858119,318
2010-04-01,Brooklyn,18,5464.4,639.1,486.5,,,,,3,2010,1125.6,0.20598784862015956,318
2014-05-01,Brooklyn,18,6045.9,627.2,503.6,,,,,3,2014,1130.8000000000002,0.18703584247175775,318
2012-05-01,Brooklyn,18,6115.7,632.4,475.0,,,,,3,2012,1107.4,0.18107493827362364,318
2013-04-01,Brooklyn,18,5541.7,597.8,408.6,,,,,3,2013,1006.4,0.18160492267715683,318
2011-05-01,Brooklyn,18,5879.9,637.6,433.1,,,,,3,2011,1070.7,0.1820949335873059,318
2012-07-01,Brooklyn,18,5592.6,573.2,487.8,,,,,3,2012,1061.0,0.18971498050995958,318
2009-08-01,Brooklyn,18,5680.9,631.1,537.9,,,,,3,2009,1169.0,0.20577725360418245,318
2011-08-01,Brooklyn,18,6508.3,645.1,492.5,,,,,3,2011,1137.6,0.1747921884363044,318
2016-08-01,Brooklyn,18,5966.0,583.2,573.0,,,,,3,2016,1156.2,0.1937981897418706,318
2016-09-01,Brooklyn,18,5519.9,667.0,562.4,,,,,3,2016,1229.4,0.22272142611279194,318
2017-05-01,Brooklyn,18,6090.8,590.5,594.5,,,,,3,2017,1185.0,0.19455572338609048,318
2018-08-01,Brooklyn,18,6231.2,588.8,643.0,,,,,3,2018,1231.8,0.19768262934908204,318
2018-10-01,Brooklyn,18,5807.7,552.4,578.4,,,,,3,2018,1130.8,0.1947070268781101,318
2019-10-01,Brooklyn,18,5634.5,542.8,605.3,,,,,3,2019,1148.1,0.20376253438636968,318
2016-11-01,Queens,13,5426.7,537.1,658.5,,,71.0,,4,2016,1195.6,0.2203180570143918,413
2011-08-01,Queens,13,6537.6,584.3,593.9,,,,,4,2011,1178.1999999999998,0.18021904062652958,413
2009-08-01,Queens,13,6190.6,616.6,651.1,,,,,4,2009,1267.7,0.20477821212806513,413
2014-03-01,Queens,13,4421.6,485.3,566.3,,,,,4,2014,1051.6,0.2378324588384295,413
2013-12-01,Queens,13,5099.5,615.0,630.5,,,,2.0,4,2013,1245.5,0.24423963133640553,413
2010-11-01,Queens,13,5754.3,541.9,501.9,,,,,4,2010,1043.8,0.18139478303181966,413
2014-05-01,Queens,13,6395.3,589.8,647.8,,,,,4,2014,1237.6,0.1935171141306897,413
2017-05-01,Queens,13,6334.0,531.4,796.8,,,,,4,2017,1328.1999999999998,0.20969371645089988,413
2018-06-01,Queens,13,5593.5,537.7,867.0,488.2,,,,4,2018,1404.7,0.25113077679449364,413
2019-04-01,Queens,13,5272.6,446.4,759.5,225.3,,,,4,2019,1205.9,0.228710693016728,413
2019-08-01,Queens,13,5638.6,519.1,896.6,274.7,,,,4,2019,1415.7,0.2510729613733905,413
2010-01-01,Bronx,9,4137.7,206.5,246.0,,,,9.8,2,2010,452.5,0.10936027261522102,209
2017-01-01,Bronx,9,3767.8,210.8,310.5,,,,34.3,2,2017,521.3,0.1383566006688253,209
2018-12-01,Bronx,9,3686.9,244.9,341.2,,,3.1,,2,2018,586.1,0.1589682388998888,209
2015-05-01,Bronx,9,3930.9,185.7,269.5,,,,,2,2015,455.2,0.11580045282250884,209
2014-09-01,Bronx,9,3709.8,177.2,235.0,,,,,2,2014,412.2,0.1111111111111111,209
2010-10-01,Bronx,9,4445.7,196.9,228.8,,,,,2,2010,425.70000000000005,0.09575544908563333,209
2011-05-01,Bronx,9,4648.1,185.6,220.8,,,,,2,2011,406.4,0.0874335750091435,209
2012-10-01,Bronx,9,4331.9,166.4,200.9,,,,,2,2012,367.3,0.08478958424709712,209
2012-06-01,Bronx,9,4341.8,202.0,234.8,,,,,2,2012,436.8,0.10060343636279884,209
2009-08-01,Bronx,9,4669.3,213.5,258.6,,,,,2,2009,472.1,0.10110723234746108,209
2009-07-01,Bronx,9,4848.0,229.1,272.9,,,,,2,2009,502.0,0.10354785478547855,209
2009-06-01,Bronx,9,4898.9,239.2,257.3,,,,,2,2009,496.5,0.101349282491988,209
2016-03-01,Bronx,9,3777.7,204.2,292.2,,,,,2,2016,496.4,0.13140270534981602,209
2016-07-01,Bronx,9,3945.8,219.7,325.6,,,,,2,2016,545.3,0.13819757717066247,209
2016-02-01,Bronx,9,3392.6,209.0,291.4,,,,,2,2016,500.4,0.14749749454695513,209
2017-04-01,Bronx,9,3886.0,205.5,319.2,,,,,2,2017,524.7,0.13502316006176018,209
2017-03-01,Bronx,9,3768.3,193.0,303.2,,,,,2,2017,496.2,0.13167741421861315,209
2014-12-01,Bronx,9,4111.1,231.3,267.8,,,,,2,2014,499.1,0.12140303081900221,209
2018-07-01,Bronx,9,3996.9,208.7,339.6,,,,,2,2018,548.3,0.1371813155195276,209
2018-09-01,Bronx,9,3746.1,214.5,322.9,,,,,2,2018,537.4,0.143455860761859,209
2014-10-01,Bronx,9,3816.4,190.9,253.0,,,,,2,2014,443.9,0.11631380358452992,209
2014-08-01,Bronx,9,3786.8,187.1,253.1,,,,,2,2014,440.2,0.11624590683426639,209
2018-04-01,Bronx,9,3666.0,197.1,307.8,,,,,2,2018,504.9,0.13772504091653026,209
2019-09-01,Bronx,9,3673.3,190.3,317.4,,,,,2,2019,507.7,0.13821359540467698,209
2019-08-01,Bronx,9,3885.0,227.9,372.2,,,,,2,2019,600.1,0.15446589446589448,209
2016-01-01,Staten Island,1,4053.3,507.3,489.8,48.5,,,100.3,5,2016,997.1,0.24599708879184862,501
2015-05-01,Staten Island,1,5484.0,588.9,564.5,157.9,,,,5,2015,1153.4,0.2103209336250912,501
2012-09-01,Staten Island,1,5078.3,600.8,503.3,,,,,5,2012,1104.1,0.21741527676584682,501
2013-09-01,Staten Island,1,5125.2,585.8,517.3,17.3,,,,5,2013,1103.1,0.21523062514633573,501
2012-04-01,Staten Island,1,5140.1,572.1,473.7,,,,,5,2012,1045.8,0.20345907667166005,501
2012-07-01,Staten Island,1,5401.4,578.3,549.0,,,,,5,2012,1127.3,0.20870515051653277,501
2013-03-01,Staten Island,1,4441.8,609.8,498.8,,,,,5,2013,1108.6,0.24958350218379932,501
2010-09-01,Staten Island,1,5446.2,694.8,535.3,,,,,5,2010,1230.1,0.2258639051081488,501
2011-01-01,Staten Island,1,4513.7,642.4,520.8,,,,,5,2011,1163.1999999999998,0.25770432239626023,501
2009-08-01,Staten Island,1,5723.4,677.4,578.5,,,,,5,2009,1255.9,0.21943250515427895,501
2009-04-01,Staten Island,1,5652.4,716.8,518.0,,,,,5,2009,1234.8,0.2184558771495294,501
2016-06-01,Staten Island,1,5764.8,666.0,747.4,161.3,,,,5,2016,1413.4,0.24517762975298363,501
2017-04-01,Staten Island,1,5064.5,626.8,662.5,122.8,,,,5,2017,1289.3,0.25457596998716553,501
2016-09-01,Staten Island,1,4993.3,622.6,649.2,101.3,,,,5,2016,1271.8000000000002,0.25470129974165384,501
2015-09-01,Staten Island,1,5094.4,623.8,560.8,115.9,,,,5,2015,1184.6,0.2325298366834171,501
2019-09-01,Staten Island,1,5035.5,559.1,648.6,182.2,,,,5,2019,1207.7,0.2398371561910436,501
2015-01-01,Bronx,10,2129.3,308.1,298.8,23.1,,,19.6,2,2015,606.9000000000001,0.28502324707650406,210
2010-01-01,Bronx,10,2396.3,367.1,283.8,,,,14.0,2,2010,650.9000000000001,0.2716270917664733,210
2010-04-01,Bronx,10,2755.7,354.6,278.3,,,,,2,2010,632.9000000000001,0.22966941249047435,210
2010-05-01,Bronx,10,2746.6,339.5,263.6,,,,,2,2010,603.1,0.21958057234398895,210
2013-10-01,Bronx,10,2415.1,313.5,270.1,50.2,,,,2,2013,583.6,0.24164630864146414,210
2015-11-01,Bronx,10,2484.2,313.2,289.7,67.0,,,,2,2015,602.9,0.24269382497383465,210
2015-02-01,Bronx,10,1761.4,275.4,286.6,21.0,,,,2,2015,562.0,0.31906438060633585,210
2017-05-01,Bronx,10,2911.8,337.4,365.4,48.1,,,,2,2017,702.8,0.24136273095679645,210
2015-08-01,Bronx,10,2447.5,302.3,322.2,33.2,,,,2,2015,624.5,0.2551583248212462,210
2015-07-01,Bronx,10,2642.9,330.8,341.5,39.2,,,,2,2015,672.3,0.25437965870823714,210
2010-12-01,Queens,12,4740.3,453.9,468.7,,,,,4,2010,922.5999999999999,0.19462903191781109,412
2010-07-01,Queens,12,7214.4,523.0,635.8,,,,,4,2010,1158.8,0.16062319804834774,412
2012-09-01,Queens,12,6531.3,458.0,550.2,,,,,4,2012,1008.2,0.1543643685024421,412
2011-03-01,Queens,12,6391.8,540.9,546.9,,,,,4,2011,1087.8,0.1701868018398573,412
2013-12-01,Queens,12,6502.2,558.6,640.4,,,,0.9,4,2013,1199.0,0.1843991264495094,412
2013-07-01,Queens,12,7748.3,517.5,705.9,,,,,4,2013,1223.4,0.1578926990436612,412
2011-08-01,Queens,12,8053.6,510.6,614.3,,,,,4,2011,1124.9,0.1396766663355518,412
2011-09-01,Queens,12,7201.9,499.2,579.3,,,,,4,2011,1078.5,0.14975214873852735,412
2010-11-01,Queens,12,6841.8,461.5,487.9,,,,,4,2010,949.4,0.13876465257680726,412
2012-05-01,Queens,12,7605.9,499.6,595.6,,,,,4,2012,1095.2,0.14399347874676238,412
2009-11-01,Queens,12,6649.2,450.5,465.3,,,,,4,2009,915.8,0.13773085483967995,412
2017-09-01,Queens,12,6758.3,446.2,806.0,,,,,4,2017,1252.2,0.1852832812985514,412
2018-12-01,Queens,12,6431.2,517.1,794.5,,,252.7,,4,2018,1311.6,0.2039432765269312,412
2019-08-01,Queens,12,7549.2,510.9,925.1,,,,,4,2019,1436.0,0.19021883113442484,412
2018-11-01,Queens,1,4053.1,621.5,607.9,,,34.7,,4,2018,1229.4,0.3033233821025882,401
2011-12-01,Queens,1,4162.1,668.0,462.4,,,,,4,2011,1130.4,0.27159366665865786,401
2012-11-01,Queens,1,4401.5,590.7,478.8,,,,,4,2012,1069.5,0.24298534590480517,401
2012-08-01,Queens,1,4277.5,552.8,396.9,,,,,4,2012,949.6999999999999,0.22202220923436586,401
2009-09-01,Queens,1,4523.8,597.5,450.6,,,,,4,2009,1048.1,0.23168575091737031,401
2010-02-01,Queens,1,3090.2,447.7,367.6,,,,,4,2010,815.3,0.26383405604815224,401
2017-02-01,Queens,1,3289.8,503.2,520.4,,,,,4,2017,1023.5999999999999,0.31114353456137145,401
2019-11-01,Queens,1,999.8,114.2,119.8,,,,,4,2019,234.0,0.2340468093618724,401
2019-01-01,Brooklyn,15,4241.2,613.8,517.5,67.6,,,11.0,3,2019,1131.3,0.2667405451287371,315
2009-06-01,Brooklyn,15,4781.3,746.2,447.5,,,,,3,2009,1193.7,0.24966013427310563,315
2011-02-01,Brooklyn,15,4039.1,656.5,395.7,,,,,3,2011,1052.2,0.2605035775296477,315
2012-02-01,Brooklyn,15,3727.1,552.7,326.9,,,,,3,2012,879.6,0.23600118054251296,315
2012-04-01,Brooklyn,15,4299.0,595.5,361.6,,,,,3,2012,957.1,0.22263317050476855,315
2013-03-01,Brooklyn,15,4388.6,587.5,362.2,,,,,3,2013,949.7,0.21640158592717496,315
2009-11-01,Brooklyn,15,4511.2,639.9,344.5,,,,,3,2009,984.4,0.21821244901578293,315
2011-05-01,Brooklyn,15,4682.1,666.8,363.4,,,,,3,2011,1030.1999999999998,0.22002947395399494,315
2011-08-01,Brooklyn,15,4795.3,639.7,383.1,,,,,3,2011,1022.8000000000001,0.21329218192813798,315
2009-04-01,Brooklyn,15,4488.7,695.6,435.9,,,,,3,2009,1131.5,0.252077438902132,315
2015-11-01,Brooklyn,15,4497.3,547.0,390.4,,,,,3,2015,937.4,0.20843617281479998,315
2009-05-01,Brooklyn,15,4616.2,659.7,406.2,,,,,3,2009,1065.9,0.23090420692344354,315
2016-12-01,Brooklyn,15,4492.0,738.5,495.3,,,,,3,2016,1233.8,0.2746660730186999,315
2017-06-01,Brooklyn,15,4725.6,604.4,488.7,123.7,,,,3,2017,1093.1,0.23131454206873198,315
2016-08-01,Brooklyn,15,4394.0,537.3,439.8,,,,,3,2016,977.0999999999999,0.22237141556668183,315
2017-11-01,Brooklyn,15,4472.1,609.8,474.9,199.2,,,,3,2017,1084.6999999999998,0.24254824355448218,315
2017-12-01,Brooklyn,15,4086.6,653.4,481.3,150.8,,,,3,2017,1134.7,0.2776635834189791,315
2019-02-01,Brooklyn,15,3824.8,506.9,420.6,57.9,,,,3,2019,927.5,0.24249633967789164,315
2019-05-01,Brooklyn,15,4839.5,586.1,524.7,96.0,,,,3,2019,1110.8000000000002,0.22952784378551508,315
2019-06-01,Brooklyn,15,4657.1,605.9,514.6,104.2,,,,3,2019,1120.5,0.24060037362307013,315
2019-09-01,Brooklyn,15,4520.0,569.2,470.5,74.9,,,,3,2019,1039.7,0.23002212389380533,315
2015-05-01,Queens,9,4236.0,389.4,415.2,,,,,4,2015,804.5999999999999,0.18994334277620395,409
2015-06-01,Queens,9,4587.4,515.1,481.7,,,,,4,2015,996.8,0.21729084012730523,409
2012-02-01,Queens,9,3285.4,380.3,320.0,,,,,4,2012,700.3,0.21315517136421744,409
2013-07-01,Queens,9,4558.9,472.9,454.2,,,,,4,2013,927.0999999999999,0.20336045976002984,409
2010-03-01,Queens,9,4353.5,495.3,404.8,,,,,4,2010,900.1,0.20675318709084645,409
2012-03-01,Queens,9,3812.2,409.8,355.5,,,,,4,2012,765.3,0.20075022296836473,409
2011-03-01,Queens,9,4089.0,463.5,376.0,,,,,4,2011,839.5,0.20530692100758133,409
2011-04-01,Queens,9,4057.7,434.5,373.3,,,,,4,2011,807.8,0.1990782955861695,409
2009-12-01,Queens,9,3942.3,530.9,397.1,,,,,4,2009,928.0,0.23539558125967075,409
2014-03-01,Queens,9,3634.4,402.9,395.3,,,,,4,2014,798.2,0.21962359674224083,409
2009-09-01,Queens,9,4265.4,455.7,384.1,,,,,4,2009,839.8,0.1968865757021616,409
2016-02-01,Queens,9,3347.6,447.5,481.0,,22.8,,,4,2016,928.5,0.2773628868443064,409
2016-09-01,Queens,9,4020.3,444.9,483.2,,27.2,,,4,2016,928.0999999999999,0.2308534188990871,409
2017-08-01,Queens,9,4411.4,420.6,556.2,,,,,4,2017,976.8000000000001,0.22142630457451154,409
2015-07-01,Queens,9,4436.3,454.0,473.9,,,,,4,2015,927.9,0.2091607871424385,409
2015-09-01,Queens,9,4068.2,433.7,451.6,,,,,4,2015,885.3,0.21761466987857037,409
2018-11-01,Queens,9,3952.1,442.9,510.6,384.7,36.3,,,4,2018,953.5,0.24126413805318692,409
2018-06-01,Queens,9,4230.4,480.4,565.2,200.9,23.7,,,4,2018,1045.6,0.24716338880484115,409
2019-11-01,Queens,9,948.0,83.0,98.9,66.5,9.6,,,4,2019,181.9,0.1918776371308017,409
2019-09-01,Queens,9,3718.2,427.9,510.2,152.3,32.8,,,4,2019,938.0999999999999,0.25229949975794735,409
2010-01-01,Brooklyn,5,3850.7,248.7,330.4,,,,6.6,3,2010,579.0999999999999,0.15038824109902094,305
2018-01-01,Brooklyn,5,4208.5,290.5,407.1,,,,21.5,3,2018,697.6,0.16575977189022217,305
2012-02-01,Brooklyn,5,3756.8,216.6,248.6,,,,,3,2012,465.2,0.12382879045996592,305
2013-03-01,Brooklyn,5,3947.3,227.5,250.1,,,,,3,2013,477.6,0.12099409723101867,305
2010-09-01,Brooklyn,5,4419.3,248.5,305.2,,,,,3,2010,553.7,0.12529133573190324,305
2012-07-01,Brooklyn,5,4646.8,229.9,288.4,,,,,3,2012,518.3,0.11153912369802874,305
2012-03-01,Brooklyn,5,4130.8,221.9,262.4,,,,,3,2012,484.29999999999995,0.11724121235596009,305
2010-03-01,Brooklyn,5,4945.8,298.5,351.9,,,,,3,2010,650.4,0.13150551983501152,305
2012-11-01,Brooklyn,5,4401.8,248.3,284.9,,,,,3,2012,533.2,0.121132264073788,305
2011-09-01,Brooklyn,5,4610.8,242.9,282.7,,,,,3,2011,525.6,0.11399323327838987,305
2017-02-01,Brooklyn,5,3676.5,206.0,303.9,,,,,3,2017,509.9,0.13869169046647625,305
2016-06-01,Brooklyn,5,4991.0,273.6,402.5,,,,,3,2016,676.1,0.1354638349028251,305
2016-09-01,Brooklyn,5,4508.9,251.9,356.6,,,,,3,2016,608.5,0.1349553106079088,305
2017-08-01,Brooklyn,5,5018.0,258.2,412.2,,,,,3,2017,670.4,0.13359904344360302,305
2015-07-01,Brooklyn,5,4927.5,265.3,359.6,,,,,3,2015,624.9000000000001,0.12681887366818875,305
2014-08-01,Brooklyn,5,4462.6,235.9,287.9,,,,,3,2014,523.8,0.11737552099672835,305
2019-07-01,Brooklyn,5,5283.0,296.5,474.4,,,,,3,2019,770.9,0.14592087828885103,305
2019-08-01,Brooklyn,5,4909.3,257.5,427.9,,,,,3,2019,685.4,0.13961257205711608,305
2013-01-01,Brooklyn,6,2278.6,616.2,382.8,,,,66.2,3,2013,999.0,0.43842710436232774,306
2017-01-01,Brooklyn,6,2030.5,621.2,440.0,114.9,45.1,,89.0,3,2017,1061.2,0.5226298941147501,306
2019-01-01,Brooklyn,6,2165.5,618.2,462.5,90.2,48.9,,65.0,3,2019,1080.7,0.49905333641191413,306
2015-03-01,Brooklyn,6,2111.8,546.6,370.6,74.0,28.2,,,3,2015,917.2,0.4343214319537835,306
2013-06-01,Brooklyn,6,2394.5,573.2,368.3,,,,,3,2013,941.5,0.39319273334725413,306
2013-08-01,Brooklyn,6,2244.0,518.9,346.7,,,,,3,2013,865.5999999999999,0.38573975044563275,306
2010-02-01,Brooklyn,6,1698.2,464.3,297.7,,,,,3,2010,762.0,0.4487103992462607,306
2014-06-01,Brooklyn,6,2226.8,592.0,393.7,106.0,,,,3,2014,985.7,0.4426531345428417,306
2012-10-01,Brooklyn,6,2275.9,545.5,305.4,,,,,3,2012,850.9,0.3738740717957731,306
2011-04-01,Brooklyn,6,2280.1,632.6,362.6,,,,,3,2011,995.2,0.4364720845576949,306
2013-11-01,Brooklyn,6,2298.4,580.6,348.6,,,,,3,2013,929.2,0.40428123912286806,306
2009-10-01,Brooklyn,6,2306.9,634.6,390.4,,,,,3,2009,1025.0,0.4443192162642507,306
2009-04-01,Brooklyn,6,2279.2,576.3,375.9,,,,,3,2009,952.1999999999999,0.4177781677781678,306
2014-12-01,Brooklyn,6,2361.3,677.0,409.9,105.3,29.1,,,3,2014,1086.9,0.46029729386354973,306
2015-12-01,Brooklyn,6,2091.6,698.0,437.4,164.0,32.5,,,3,2015,1135.4,0.5428380187416333,306
2018-08-01,Brooklyn,6,2152.5,559.0,409.2,82.5,,,,3,2018,968.2,0.44980255516840884,306
2016-09-01,Brooklyn,6,1991.1,594.8,409.5,104.8,38.0,,,3,2016,1004.3,0.5043945557731907,306
2017-10-01,Brooklyn,6,2103.7,575.8,395.8,109.2,55.4,,,3,2017,971.5999999999999,0.46185292579740456,306
2019-11-01,Brooklyn,6,599.1,119.2,105.3,44.0,11.2,,,3,2019,224.5,0.3747287598063762,306
2019-03-01,Brooklyn,6,1988.0,554.5,411.7,94.2,41.4,,,3,2019,966.2,0.48601609657947686,306
2018-01-01,Queens,3,4589.8,379.0,474.7,,,,39.6,4,2018,853.7,0.18599938995163187,403
2018-11-01,Queens,3,5021.3,405.1,487.0,,,19.1,,4,2018,892.1,0.17766315495987095,403
2014-08-01,Queens,3,4858.6,377.6,351.8,,,,,4,2014,729.4000000000001,0.15012555057012308,403
2015-04-01,Queens,3,4759.8,358.7,397.2,,,,,4,2015,755.9,0.1588091936635993,403
2011-01-01,Queens,3,4534.7,367.8,369.7,,,,,4,2011,737.5,0.16263479392242045,403
2010-09-01,Queens,3,4816.0,392.1,372.3,,,,,4,2010,764.4000000000001,0.15872093023255815,403
2012-03-01,Queens,3,4556.5,374.3,357.7,,,,,4,2012,732.0,0.1606496214199495,403
2011-07-01,Queens,3,4855.8,393.4,357.3,,,,,4,2011,750.7,0.15459862432554883,403
2010-08-01,Queens,3,4911.4,374.0,356.1,,,,,4,2010,730.1,0.14865415156574502,403
2011-04-01,Queens,3,4697.9,385.5,373.7,,,,,4,2011,759.2,0.1616041209902297,403
2014-04-01,Queens,3,4798.2,358.6,362.7,,,,,4,2014,721.3,0.15032720603559668,403
2011-10-01,Queens,3,4767.1,365.2,332.7,,,,,4,2011,697.9,0.14639927838727945,403
2010-04-01,Queens,3,4765.4,391.7,372.9,,,,,4,2010,764.5999999999999,0.16044823099844713,403
2013-12-01,Queens,3,4775.9,428.7,397.0,,,,,4,2013,825.7,0.17288887958290586,403
2017-07-01,Queens,3,5126.0,377.4,465.5,,,,,4,2017,842.9,0.16443620756925478,403
2017-06-01,Queens,3,5341.5,417.7,512.7,,,,,4,2017,930.4000000000001,0.17418328184966772,403
2018-07-01,Queens,3,5207.9,376.6,455.1,,,,,4,2018,831.7,0.1596996870139596,403
2017-03-01,Queens,3,4469.9,377.8,453.2,,,,,4,2017,831.0,0.18591019933331843,403
2015-07-01,Queens,3,5289.3,416.9,433.5,,,,,4,2015,850.4,0.16077741856200253,403
2019-01-01,Bronx,12,3463.8,394.0,565.4,146.0,,,8.8,2,2019,959.4,0.2769790403602979,212
2012-09-01,Bronx,12,3684.9,344.3,338.5,,,,,2,2012,682.8,0.18529675160791337,212
2009-06-01,Bronx,12,4425.5,434.0,480.1,,,,,2,2009,914.1,0.20655293187210486,212
2012-05-01,Bronx,12,4371.3,371.7,378.1,,,,,2,2012,749.8,0.1715279207558392,212
2012-10-01,Bronx,12,3709.5,320.8,340.2,,,,,2,2012,661.0,0.17819113088017252,212
2012-08-01,Bronx,12,4061.6,371.9,372.9,,,,,2,2012,744.8,0.1833760094544022,212
2015-11-01,Bronx,12,3789.3,337.5,410.5,,,,,2,2015,748.0,0.19739793629430236,212
2016-12-01,Bronx,12,3827.2,473.9,535.1,,,,,2,2016,1009.0,0.2636392140468228,212
2017-11-01,Bronx,12,3551.4,376.2,497.2,308.0,,,,2,2017,873.4,0.24593118206904319,212
2015-09-01,Bronx,12,3814.0,371.2,479.6,,,,,2,2015,850.8,0.22307288935500785,212
2019-02-01,Bronx,12,3111.1,310.7,456.0,101.8,,,,2,2019,766.7,0.24644016585773523,212
2018-05-01,Bronx,12,4082.0,380.6,561.3,262.7,,,,2,2018,941.9,0.23074473297403233,212
2019-05-01,Bronx,12,4065.5,378.6,581.8,263.3,,,,2,2019,960.4,0.23623170581724265,212
2012-01-01,Staten Island,2,3710.0,615.8,481.4,,,,23.3,5,2012,1097.1999999999998,0.29574123989218326,502
2019-01-01,Staten Island,2,3772.6,608.1,538.0,,44.1,1.2,29.6,5,2019,1146.1,0.303795790701373,502
2017-11-01,Staten Island,2,4293.7,582.9,511.8,,41.9,203.6,,5,2017,1094.7,0.25495493397303026,502
2014-10-01,Staten Island,2,4263.3,608.5,455.8,,85.5,,,5,2014,1064.3,0.24964229587408812,502
2015-04-01,Staten Island,2,4360.7,572.4,468.1,,21.4,,,5,2015,1040.5,0.23860848028986173,502
2011-09-01,Staten Island,2,5155.8,678.6,455.3,,,,,5,2011,1133.9,0.2199270724232903,502
2011-01-01,Staten Island,2,3695.8,597.1,436.0,,,,,5,2011,1033.1,0.27953352454137126,502
2012-11-01,Staten Island,2,6521.9,504.9,364.2,,,,,5,2012,869.0999999999999,0.13325871295174718,502
2013-12-01,Staten Island,2,4200.5,725.1,495.6,,58.7,,,5,2013,1220.7,0.2906082609213189,502
2013-07-01,Staten Island,2,4827.7,589.6,497.0,,0.5,,,5,2013,1086.6,0.22507612320566728,502
2016-04-01,Staten Island,2,4090.7,539.3,494.6,,33.7,,,5,2016,1033.9,0.25274402913926713,502
2017-10-01,Staten Island,2,4146.8,529.9,484.9,,45.2,19.0,,5,2017,1014.8,0.24471881933056813,502
2017-04-01,Staten Island,2,4150.2,552.1,522.6,,23.4,,,5,2017,1074.7,0.2589513758373091,502
2019-03-01,Staten Island,2,3636.9,508.1,474.9,,39.4,,,5,2019,983.0,0.2702851329428909,502
2010-01-01,Queens,7,5619.1,905.5,551.4,,,,46.8,4,2010,1456.9,0.25927639657596413,407
2009-07-01,Queens,7,7222.6,948.1,608.0,,,,,4,2009,1556.1,0.21544873037410348,407
2013-05-01,Queens,7,7070.6,854.0,530.3,,,,,4,2013,1384.3,0.1957825361355472,407
2010-03-01,Queens,7,6646.6,990.4,578.7,,,,,4,2010,1569.1,0.23607558751843044,407
2015-03-01,Queens,7,5854.4,811.0,581.5,,,,,4,2015,1392.5,0.23785528833014485,407
2012-11-01,Queens,7,7603.4,901.7,531.1,,,,,4,2012,1432.8000000000002,0.18844201278375466,407
2012-04-01,Queens,7,6063.4,753.2,486.3,,,,,4,2012,1239.5,0.20442326087673585,407
2015-06-01,Queens,7,7198.6,920.3,648.6,,,,,4,2015,1568.9,0.21794515600255607,407
2011-05-01,Queens,7,7166.3,852.5,518.5,,,,,4,2011,1371.0,0.19131211364302358,407
2011-01-01,Queens,7,6212.2,871.5,539.4,,,,,4,2011,1410.9,0.2271176072888832,407
2016-02-01,Queens,7,5489.1,811.7,653.3,,,,,4,2016,1465.0,0.26689256890929297,407
2016-04-01,Queens,7,6238.6,781.6,654.2,,,,,4,2016,1435.8000000000002,0.23014778956817236,407
2017-11-01,Queens,7,6317.8,850.7,682.4,415.9,,,,4,2017,1533.1,0.24266358542530625,407
2019-03-01,Queens,7,5599.2,759.0,669.0,109.4,,,,4,2019,1428.0,0.25503643377625373,407
2019-06-01,Queens,7,6734.4,842.7,775.5,172.1,,,,4,2019,1618.2,0.24028866714183894,407
2019-09-01,Queens,7,6163.2,731.9,672.4,136.5,,,,4,2019,1404.3,0.22785241433021808,407
2016-01-01,Brooklyn,14,4333.1,346.1,276.1,,30.1,,18.8,3,2016,622.2,0.14359234728023818,314
2019-01-01,Brooklyn,14,4595.5,514.3,398.2,,,,13.8,3,2019,912.5,0.19856381242519858,314
2017-11-01,Brooklyn,14,4899.9,468.8,348.3,,36.6,63.8,,3,2017,817.1,0.1667585052756179,314
2012-06-01,Brooklyn,14,5087.4,490.6,311.6,,,,,3,2012,802.2,0.15768368911428238,314
2012-03-01,Brooklyn,14,4860.1,469.2,297.9,,,,,3,2012,767.0999999999999,0.1578362585131993,314
2014-03-01,Brooklyn,14,4722.5,459.9,310.8,,48.4,,,3,2014,770.7,0.16319745897300159,314
2013-09-01,Brooklyn,14,4800.1,438.8,269.6,,,,,3,2013,708.4000000000001,0.1475802587446095,314
2014-06-01,Brooklyn,14,4944.8,479.9,319.7,,32.9,,,3,2014,799.5999999999999,0.16170522569163565,314
2009-08-01,Brooklyn,14,4896.8,445.3,332.4,,,,,3,2009,777.7,0.15881800359418397,314
2017-03-01,Brooklyn,14,4752.2,474.0,352.1,,,,,3,2017,826.1,0.17383527629308532,314
2016-04-01,Brooklyn,14,4646.2,438.9,360.8,,26.5,,,3,2016,799.7,0.17211915113426027,314
2016-06-01,Brooklyn,14,5190.1,485.6,357.8,,35.1,,,3,2016,843.4000000000001,0.16250168590200575,314
2015-10-01,Brooklyn,14,4920.7,454.4,330.4,,39.7,,,3,2015,784.8,0.15948950352592112,314
2011-07-01,Brooklyn,13,2187.5,167.4,166.2,,,,,3,2011,333.6,0.15250285714285716,313
2014-06-01,Brooklyn,13,2209.1,167.1,152.0,,,,,3,2014,319.1,0.14444796523471098,313
2013-04-01,Brooklyn,13,2309.4,164.6,144.2,,,,,3,2013,308.79999999999995,0.1337143846886637,313
