year,boro_cd,total_recycled,total_refuse,total_waste,pct_recycled_annum,pct_recycled_2009,pct_change,pct_point_change,poverty_rate
2009-01-01,101,7071.0,13451.800000000001,20522.800000000003,34.45436295242364,34.45436295242364,0.0,0.0,8.8
2010-01-01,101,6946.899999999999,13993.499999999998,20940.399999999998,33.17462894691601,34.45436295242364,-3.7142872363501556,-1.2797340055076276,8.8
2011-01-01,101,6904.799999999999,14657.000000000002,21561.800000000003,32.023300466565864,34.45436295242364,-7.055891554909055,-2.4310624858577725,8.8
2012-01-01,101,6318.3,15018.9,21337.2,29.611664135875372,34.45436295242364,-14.055400830470477,-4.842698816548264,8.8
2013-01-01,101,6373.599999999999,15349.8,21723.399999999998,29.339790272240997,34.45436295242364,-14.84448482546349,-5.11457268018264,8.8
2014-01-01,101,6630.100000000001,15640.099999999999,22270.2,29.771174035257886,34.45436295242364,-13.592440886608582,-4.683188917165751,8.8
2015-01-01,101,6945.899999999999,15670.000000000002,22615.9,30.712463355426927,34.45436295242364,-10.860452135376054,-3.74189959699671,8.8
2016-01-01,101,7196.4,15792.0,22988.4,31.3044840006264,34.45436295242364,-9.142177309000754,-3.1498789517972376,8.8
2017-01-01,101,7142.9000000000015,16273.0,23415.9,30.504486267877812,34.45436295242364,-11.46408276362566,-3.949876684545824,8.8
2018-01-01,101,7531.4,16485.5,24016.9,31.358751545786507,34.45436295242364,-8.98467172622437,-3.095611406637129,8.8
2019-01-01,101,6719.5,14126.4,20845.9,32.23415635688552,34.45436295242364,-6.443905518160042,-2.220206595538116,8.8
2009-01-01,102,9549.0,26667.999999999996,36217.0,26.366071182041583,26.366071182041583,0.0,0.0,8.8
2010-01-01,102,9228.699999999999,25707.300000000003,34936.0,26.416017861231968,26.366071182041583,0.18943542572396055,0.0499466791903842,8.8
2011-01-01,102,8992.8,26954.800000000003,35947.600000000006,25.016412778599957,26.366071182041583,-5.118921185196923,-1.3496584034416266,8.8
2012-01-01,102,8293.2,26062.0,34355.2,24.13957712369598,26.366071182041583,-8.444542393036214,-2.2264940583456045,8.8
2013-01-01,102,8211.1,24955.4,33166.5,24.757209835225304,26.366071182041583,-6.102013969802622,-1.6088613468162798,8.8
2014-01-01,102,8589.900000000001,24575.700000000004,33165.600000000006,25.900028945654537,26.366071182041583,-1.7675831684186516,-0.46604223638704667,8.8
2015-01-01,102,8867.9,23980.100000000002,32848.0,26.99677301509985,26.366071182041583,2.3920963753137903,0.6307018330582679,8.8
2016-01-01,102,9273.199999999999,23672.100000000002,32945.3,28.14726228020385,26.366071182041583,6.755618180138523,1.7811910981622674,8.8
2017-01-01,102,9132.0,23441.800000000003,32573.800000000003,28.034800975016726,26.366071182041583,6.329080208627147,1.6687297929751423,8.8
2018-01-01,102,9554.3,23578.300000000003,33132.600000000006,28.836553726541226,26.366071182041583,9.369930496820977,2.4704825444996423,8.8
2019-01-01,102,8215.3,19407.199999999997,27622.499999999996,29.741334057380758,26.366071182041583,12.801538962839976,3.3752628753391747,8.8
2009-01-01,103,7455.400000000001,35614.2,43069.6,17.310121292048223,17.310121292048223,0.0,0.0,19.3
2010-01-01,103,7223.9,35459.6,42683.5,16.92433844459803,17.310121292048223,-2.228654790694118,-0.3857828474501943,19.3
2011-01-01,103,7066.8,37622.1,44688.9,15.81332277142646,17.310121292048223,-8.646955705095783,-1.4967985206217627,19.3
2012-01-01,103,6636.2,36931.1,43567.299999999996,15.232066251523507,17.310121292048223,-12.004855456901476,-2.078055040524715,19.3
2013-01-01,103,6744.5,36064.8,42809.3,15.754754223965353,17.310121292048223,-8.985304272809236,-1.5553670680828695,19.3
2014-01-01,103,6994.399999999999,35677.7,42672.1,16.391037703792406,17.310121292048223,-5.309515587727375,-0.9190835882558162,19.3
2015-01-01,103,7553.7,35391.6,42945.299999999996,17.58911918184295,17.310121292048223,1.6117616109535327,0.27899788979472717,19.3
2016-01-01,103,7848.6,34962.9,42811.5,18.332924564661365,17.310121292048223,5.908700784684795,1.0228032726131424,19.3
2017-01-01,103,7859.199999999999,35189.4,43048.6,18.25657512671724,17.310121292048223,5.467632598876082,0.9464538346690183,19.3
2018-01-01,103,7879.3,35827.5,43706.8,18.027629567939087,17.310121292048223,4.145021654010406,0.7175082758908644,19.3
2019-01-01,103,6726.5,30594.100000000002,37320.600000000006,18.023558034972638,17.310121292048223,4.1215005422991835,0.7134367429244151,19.3
2009-01-01,104,9478.5,25160.8,34639.3,27.363428244797095,27.363428244797095,0.0,0.0,11.3
2010-01-01,104,9473.6,25420.3,34893.9,27.149731041815333,27.363428244797095,-0.7809591732073851,-0.21369720298176276,11.3
2011-01-01,104,9358.1,26920.0,36278.1,25.795452352796865,27.363428244797095,-5.730188037744743,-1.5679758920002307,11.3
2012-01-01,104,8867.500000000002,26744.4,35611.9,24.90038442206117,27.363428244797095,-9.001225287640091,-2.4630438227359264,11.3
2013-01-01,104,8833.6,27028.499999999996,35862.1,24.63213252988531,27.363428244797095,-9.981555273254605,-2.7312957149117842,11.3
2014-01-01,104,9238.800000000001,27474.9,36713.700000000004,25.1644481487837,27.363428244797095,-8.036201006471156,-2.198980096013397,11.3
2015-01-01,104,9746.2,27040.6,36786.8,26.493742320615006,27.363428244797095,-3.178278380916877,-0.8696859241820896,11.3
2016-01-01,104,10320.199999999999,27276.599999999995,37596.799999999996,27.44967656821857,27.363428244797095,0.31519560579136296,0.0862483234214757,11.3
2017-01-01,104,10108.300000000001,27927.199999999993,38035.49999999999,26.57596193030196,27.363428244797095,-2.8778057612165786,-0.7874663144951342,11.3
2018-01-01,104,10717.7,28795.399999999998,39513.1,27.124422027125185,27.363428244797095,-0.8734512924832627,-0.23900621767191055,11.3
2019-01-01,104,9332.6,24188.499999999996,33521.1,27.840971805817833,27.363428244797095,1.7451890777302026,0.47754356102073814,11.3
2009-01-01,105,5448.900000000001,16287.4,21736.3,25.068203880145195,25.068203880145195,0.0,0.0,11.3
2010-01-01,105,5293.400000000001,15680.999999999998,20974.399999999998,25.237432298420938,25.068203880145195,0.6750719719883058,0.1692284182757433,11.3
2011-01-01,105,5015.500000000001,16155.299999999997,21170.8,23.69064938500199,25.068203880145195,-5.495226150742583,-1.3775544951432046,11.3
2012-01-01,105,4615.099999999999,15786.300000000003,20401.4,22.621486760712493,25.068203880145195,-9.760241025367511,-2.4467171194327015,11.3
2013-01-01,105,4536.400000000001,15624.9,20161.3,22.50053319974407,25.068203880145195,-10.242738940043495,-2.5676706804011253,11.3
2014-01-01,105,4852.3,15489.4,20341.7,23.853955175821095,25.068203880145195,-4.843780233037842,-1.214248704324099,11.3
2015-01-01,105,5094.599999999999,15326.800000000003,20421.4,24.947359142859938,25.068203880145195,-0.48206380426388806,-0.1208447372852568,11.3
2016-01-01,105,5283.1,15700.699999999999,20983.8,25.17704133665018,25.068203880145195,0.4341653555450353,0.10883745650498611,11.3
2017-01-01,105,5175.3,15770.2,20945.5,24.708409920985417,25.068203880145195,-1.4352602239873447,-0.3597939591597772,11.3
2018-01-01,105,5497.3,15847.4,21344.7,25.754871232671345,25.068203880145195,2.7391964570306238,0.6866673525261504,11.3
2019-01-01,105,4853.399999999999,13354.6,18208.0,26.655316344463962,25.068203880145195,6.331177422630629,1.5871124643187677,11.3
2009-01-01,106,14227.8,36366.100000000006,50593.90000000001,28.12157196816216,28.12157196816216,0.0,0.0,9.8
2010-01-01,106,13555.999999999998,35018.799999999996,48574.799999999996,27.90747465764141,28.12157196816216,-0.7613276767143184,-0.21409731052075287,9.8
2011-01-01,106,11504.900000000001,36564.8,48069.700000000004,23.93378781228092,28.12157196816216,-14.891714306093707,-4.187784155881243,9.8
2012-01-01,106,10066.1,35576.7,45642.799999999996,22.05408081888053,28.12157196816216,-21.57593165898031,-6.067491149281633,9.8
2013-01-01,106,10044.6,35064.100000000006,45108.700000000004,22.267544841682422,28.12157196816216,-20.816855946415004,-5.854027126479739,9.8
2014-01-01,106,10622.1,34678.4,45300.5,23.448085561969513,28.12157196816216,-16.618866155433043,-4.673486406192648,9.8
2015-01-01,106,11132.500000000002,33977.399999999994,45109.899999999994,24.67861821906057,28.12157196816216,-12.243105588121217,-3.4429537491015907,9.8
2016-01-01,106,11507.300000000001,33802.9,45310.200000000004,25.396709791614253,28.12157196816216,-9.689579869976194,-2.7248621765479086,9.8
2017-01-01,106,11182.8,33931.200000000004,45114.0,24.787870727490354,28.12157196816216,-11.854604872181607,-3.3337012406718074,9.8
2018-01-01,106,11784.799999999997,34495.7,46280.49999999999,25.463856267758555,28.12157196816216,-9.450807740806733,-2.6577157004036067,9.8
2019-01-01,106,10240.5,29370.300000000003,39610.8,25.852797721833436,28.12157196816216,-8.06773621651492,-2.268774246328725,9.8
2009-01-01,107,22079.3,64016.7,86096.0,25.644977699312392,25.644977699312392,0.0,0.0,9.2
2010-01-01,107,21829.8,62359.1,84188.9,25.929546531668663,25.644977699312392,1.1096474159300929,0.2845688323562712,9.2
2011-01-01,107,21484.8,64649.70000000001,86134.50000000001,24.94331539626978,25.644977699312392,-2.736061271994883,-0.7016623030426103,9.2
2012-01-01,107,20754.8,62532.299999999996,83287.09999999999,24.91958538597214,25.644977699312392,-2.8285940500533235,-0.7253923133402509,9.2
2013-01-01,107,20093.699999999997,62534.200000000004,82627.9,24.318299266954625,25.644977699312392,-5.1732485319858075,-1.3266784323577667,9.2
2014-01-01,107,20611.7,61496.899999999994,82108.59999999999,25.102973379158826,25.644977699312392,-2.113491095638964,-0.5420043201535663,9.2
2015-01-01,107,21986.3,60041.8,82028.1,26.803375916301853,25.644977699312392,4.517056831055544,1.158398216989461,9.2
2016-01-01,107,23172.200000000004,59292.5,82464.70000000001,28.099538347923414,25.644977699312392,9.571311300757479,2.4545606486110216,9.2
2017-01-01,107,22547.2,58931.200000000004,81478.40000000001,27.672610164166205,25.644977699312392,7.906547974530609,2.027632464853813,9.2
2018-01-01,107,23285.899999999998,59094.4,82380.3,28.266345230595174,25.644977699312392,10.221757889666904,2.6213675312827824,9.2
2019-01-01,107,19285.1,48454.9,67740.0,28.46929436079126,25.644977699312392,11.01313752187274,2.8243166614788677,9.2
2009-01-01,108,23968.4,68522.5,92490.9,25.914333193860156,25.914333193860156,0.0,0.0,7.2
2010-01-01,108,22947.699999999997,66827.5,89775.2,25.561290868747715,25.914333193860156,-1.3623438522280207,-0.3530423251124404,7.2
2011-01-01,108,21984.999999999996,69473.6,91458.6,24.03819870411311,25.914333193860156,-7.239755990293261,-1.876134489747045,7.2
2012-01-01,108,21059.7,67258.4,88318.09999999999,23.845281997687906,25.914333193860156,-7.984196161614787,-2.06905119617225,7.2
2013-01-01,108,20847.5,66039.3,86886.8,23.993863279577564,25.914333193860156,-7.4108405565210695,-1.9204699142825916,7.2
2014-01-01,108,21712.399999999998,64381.9,86094.3,25.219323462761178,25.914333193860156,-2.6819510496362886,-0.6950097310989776,7.2
2015-01-01,108,22805.999999999996,63034.6,85840.59999999999,26.567847848221003,25.914333193860156,2.5218270116079466,0.6535146543608477,7.2
2016-01-01,108,23614.399999999998,62144.99999999999,85759.4,27.53564040793196,25.914333193860156,6.256411083175939,1.6213072140718054,7.2
2017-01-01,108,23002.1,63133.89999999999,86135.99999999999,26.704397696665737,25.914333193860156,3.048754899056294,0.7900645028055813,7.2
2018-01-01,108,24114.7,62725.99999999999,86840.7,27.768891775400245,25.914333193860156,7.156497401135087,1.8545585815400898,7.2
2019-01-01,108,20348.3,52512.69999999999,72860.99999999999,27.927560697766985,25.914333193860156,7.768779882724597,2.0132275039068297,7.2
2009-01-01,109,5432.799999999999,32083.999999999996,37516.799999999996,14.480979187990448,14.480979187990448,0.0,0.0,20.7
2010-01-01,109,5290.1,31547.399999999998,36837.5,14.360637936884968,14.480979187990448,-0.8310297911710451,-0.12034125110547933,20.7
2011-01-01,109,5328.099999999999,32158.8,37486.9,14.213231822316594,14.480979187990448,-1.848958984043736,-0.2677473656738538,20.7
2012-01-01,109,5162.099999999999,30399.199999999997,35561.299999999996,14.516060998894867,14.480979187990448,0.24226131706281961,0.035081810904419086,20.7
2013-01-01,109,5469.2,29970.2,35439.4,15.432541182977138,14.480979187990448,6.571116377101438,0.9515619949866903,20.7
2014-01-01,109,5716.200000000001,29498.699999999997,35214.899999999994,16.23233347247898,14.480979187990448,12.09417030266151,1.7513542844885333,20.7
2015-01-01,109,6046.400000000001,28370.8,34417.2,17.567960205943542,14.480979187990448,21.31748811926495,3.0869810179530948,20.7
2016-01-01,109,6496.400000000001,28369.7,34866.1,18.632425192378847,14.480979187990448,28.668268564541055,4.151446004388399,20.7
2017-01-01,109,6459.6,27679.1,34138.7,18.92163439146775,14.480979187990448,30.665434607903343,4.440655203477304,20.7
2018-01-01,109,6482.3,27226.899999999998,33709.2,19.23006182288515,14.480979187990448,32.7953142756622,4.7490826348947035,20.7
2019-01-01,109,5568.299999999999,22673.2,28241.5,19.716728927287853,14.480979187990448,36.15604767693876,5.235749739297406,20.7
2009-01-01,110,4049.6000000000004,34642.7,38692.299999999996,10.466165102617317,10.466165102617317,0.0,0.0,20.2
2010-01-01,110,4103.099999999999,33873.0,37976.1,10.80442699487309,10.466165102617317,3.2319563941446194,0.3382618922557725,20.2
2011-01-01,110,4258.5,35220.1,39478.6,10.786856676781852,10.466165102617317,3.064079068314496,0.32069157416453464,20.2
2012-01-01,110,4181.400000000001,33704.8,37886.200000000004,11.036736331434666,10.466165102617317,5.451578713149319,0.5705712288173483,20.2
2013-01-01,110,4437.799999999999,33721.5,38159.3,11.629668259113766,10.466165102617317,11.11680491458602,1.1635031564964482,20.2
2014-01-01,110,4938.7,33452.799999999996,38391.49999999999,12.864045426722063,10.466165102617317,22.910782512929195,2.3978803241047455,20.2
2015-01-01,110,5537.599999999999,33065.100000000006,38602.700000000004,14.34511057516702,10.466165102617317,37.06176459589461,3.8789454725497023,20.2
2016-01-01,110,6103.700000000001,33081.200000000004,39184.90000000001,15.576663459648996,10.466165102617317,48.828757304370015,5.110498357031679,20.2
2017-01-01,110,6161.3,33275.1,39436.4,15.623383473136492,10.466165102617317,49.27514825109618,5.157218370519175,20.2
2018-01-01,110,6226.8,33449.0,39675.8,15.694201503183299,10.466165102617317,49.951786058282075,5.228036400565982,20.2
2019-01-01,110,5443.9,27427.9,32871.8,16.56100365662969,10.466165102617317,58.23373216698264,6.094838554012373,20.2
2009-01-01,111,3597.2999999999993,26709.400000000005,30306.700000000004,11.869652585071943,11.869652585071943,0.0,0.0,22.3
2010-01-01,111,3466.4,25589.6,29056.0,11.930066079295154,11.869652585071943,0.5089744100782667,0.06041349422321041,22.3
2011-01-01,111,3578.1000000000004,27116.300000000003,30694.4,11.657175250208509,11.869652585071943,-1.7900889123803054,-0.21247733486343456,22.3
2012-01-01,111,3525.0,26786.300000000007,30311.300000000007,11.629326356837216,11.869652585071943,-2.024711561793957,-0.2403262282347267,22.3
2013-01-01,111,3720.4,26605.199999999997,30325.6,12.268182657556654,11.869652585071943,3.357554651480932,0.39853007248471073,22.3
2014-01-01,111,4260.1,26188.600000000002,30448.700000000004,13.991073510527544,11.869652585071943,17.872645473412074,2.1214209254556007,22.3
2015-01-01,111,4655.400000000001,26405.5,31060.9,14.98797523574655,11.869652585071943,26.271389396825427,3.1183226506746067,22.3
2016-01-01,111,4950.5,26733.800000000007,31684.300000000007,15.62445753890728,11.869652585071943,31.63365504528435,3.754804953835336,22.3
2017-01-01,111,4885.5,26817.1,31702.6,15.410407979156284,11.869652585071943,29.830320379700304,3.540755394084341,22.3
2018-01-01,111,4916.200000000001,27234.6,32150.8,15.291065852171643,11.869652585071943,28.824881289303228,3.4214132670997,22.3
2019-01-01,111,4245.4,23559.000000000004,27804.4,15.268806375969268,11.869652585071943,28.63734862107359,3.3991537908973246,22.3
2009-01-01,112,10130.399999999998,64520.799999999996,74651.2,13.570310992991402,13.570310992991402,0.0,0.0,19.6
2010-01-01,112,9721.9,62564.6,72286.5,13.449122588588464,13.570310992991402,-0.8930407303526566,-0.12118840440293788,19.6
2011-01-01,112,9597.0,64333.99999999999,73931.0,12.981022845626327,13.570310992991402,-4.342480785218717,-0.5892881473650746,19.6
2012-01-01,112,9197.400000000001,61109.799999999996,70307.2,13.081732738609988,13.570310992991402,-3.600346776383734,-0.4885782543814141,19.6
2013-01-01,112,9633.9,59573.5,69207.4,13.920332218808973,13.570310992991402,2.5793161704130707,0.3500212258175708,19.6
2014-01-01,112,10363.8,59570.59999999999,69934.4,14.819316387929259,13.570310992991402,9.203955573184185,1.249005394937857,19.6
2015-01-01,112,11413.900000000001,57622.9,69036.8,16.53306642254566,13.570310992991402,21.83262735160909,2.9627554295542566,19.6
2016-01-01,112,11726.199999999999,58010.5,69736.7,16.814962566338814,13.570310992991402,23.90992789349604,3.2446515733474115,19.6
2017-01-01,112,11380.700000000003,57932.0,69312.7,16.41935749148425,13.570310992991402,20.994703068811617,2.8490464984928465,19.6
2018-01-01,112,11413.799999999997,57980.2,69394.0,16.447819696227338,13.570310992991402,21.20444184898982,2.877508703235936,19.6
2019-01-01,112,9863.000000000002,48273.3,58136.3,16.965303949511753,13.570310992991402,25.017797737087587,3.394992956520351,19.6
2009-01-01,201,1970.1000000000001,23060.7,25030.8,7.870703293542356,7.870703293542356,0.0,0.0,31.0
2010-01-01,201,1992.2,23305.600000000002,25297.800000000003,7.874993082402422,7.870703293542356,0.05450324704254772,0.004289788860065258,31.0
2011-01-01,201,2036.1000000000001,24847.8,26883.899999999998,7.573677926193745,7.870703293542356,-3.7738097380993985,-0.2970253673486116,31.0
2012-01-01,201,2006.1,23903.600000000002,25909.7,7.742660084833093,7.870703293542356,-1.6268331295669403,-0.1280432087092631,31.0
2013-01-01,201,2216.7999999999997,23572.7,25789.5,8.59574633087109,7.870703293542356,9.211921861209117,0.7250430373287342,31.0
2014-01-01,201,2332.2000000000003,22968.7,25300.9,9.217853910335206,7.870703293542356,17.116013227155193,1.3471506167928498,31.0
2015-01-01,201,2582.7000000000003,22259.4,24842.100000000002,10.396464067047472,7.870703293542356,32.09066177831168,2.525760773505115,31.0
2016-01-01,201,2860.1999999999994,22588.5,25448.7,11.23908097466668,7.870703293542356,42.796400213535705,3.368377681124323,31.0
2017-01-01,201,2930.8999999999996,22647.8,25578.699999999997,11.458361840124791,7.870703293542356,45.58243924054393,3.5876585465824347,31.0
2018-01-01,201,3049.1,22833.399999999998,25882.499999999996,11.780546701439198,7.870703293542356,49.67590902714798,3.909843407896841,31.0
2019-01-01,201,2680.7999999999997,20057.8,22738.6,11.78964404140976,7.870703293542356,49.791493869204295,3.9189407478674037,31.0
2009-01-01,202,1987.3999999999999,20358.4,22345.800000000003,8.893841348262312,8.893841348262312,0.0,0.0,31.0
2010-01-01,202,1962.2,20061.2,22023.4,8.90961431931491,8.893841348262312,0.1773471150986916,0.01577297105259845,31.0
2011-01-01,202,1941.2,20916.9,22858.100000000002,8.492394380985296,8.893841348262312,-4.513763530934256,-0.4014469672770158,31.0
2012-01-01,202,1882.3999999999999,19510.2,21392.600000000002,8.799304432373809,8.893841348262312,-1.0629480804374092,-0.09453691588850255,31.0
2013-01-01,202,1968.3,18756.9,20725.2,9.497133923918707,8.893841348262312,6.783262170223758,0.6032925756563952,31.0
2014-01-01,202,2158.1,18313.8,20471.899999999998,10.541767007459006,8.893841348262312,18.528840291475035,1.6479256591966944,31.0
2015-01-01,202,2485.6,17685.3,20170.899999999998,12.322702507077029,8.893841348262312,38.55320805204887,3.4288611588147173,31.0
2016-01-01,202,2809.9,17756.800000000003,20566.700000000004,13.662376560167647,8.893841348262312,53.61614880657859,4.768535211905336,31.0
2017-01-01,202,2850.2,17906.4,20756.600000000002,13.73153599337078,8.893841348262312,54.393759183186496,4.837694645108469,31.0
2018-01-01,202,2976.6000000000004,18017.1,20993.699999999997,14.17853927606854,8.893841348262312,59.41974587660886,5.284697927806228,31.0
2019-01-01,202,2679.0,15341.1,18020.1,14.866732149100173,8.893841348262312,67.15760453726614,5.972890800837861,31.0
2009-01-01,203,1843.1000000000001,21966.800000000003,23809.9,7.740897693816438,7.740897693816438,0.0,0.0,30.3
2010-01-01,203,1935.0000000000002,21525.9,23460.9,8.247765430993697,7.740897693816438,6.547919339925556,0.5068677371772585,30.3
2011-01-01,203,2090.1,23282.5,25372.6,8.237626415897465,7.740897693816438,6.4169395040296395,0.49672872208102614,30.3
2012-01-01,203,2062.7,22737.499999999996,24800.199999999997,8.31727163490617,7.740897693816438,7.445828169905266,0.5763739410897317,30.3
2013-01-01,203,2275.7,22766.100000000002,25041.800000000003,9.087605523564598,7.740897693816438,17.3973082065654,1.3467078297481594,30.3
2014-01-01,203,2598.4000000000005,21993.100000000002,24591.500000000004,10.566252566943863,7.740897693816438,36.49905973288301,2.8253548731274245,30.3
2015-01-01,203,2920.1,21425.8,24345.899999999998,11.994216685355646,7.740897693816438,54.94606904489683,4.253318991539207,30.3
2016-01-01,203,3410.399999999999,22358.1,25768.499999999996,13.234763373886722,7.740897693816438,70.97194533986513,5.493865680070283,30.3
2017-01-01,203,3264.7999999999993,23170.700000000004,26435.500000000004,12.350059578975237,7.740897693816438,59.54298929490667,4.609161885158799,30.3
2018-01-01,203,3499.7000000000007,23281.100000000002,26780.800000000003,13.067944198829013,7.740897693816438,68.81690878395035,5.327046505012574,30.3
2019-01-01,203,3270.4999999999995,19735.6,23006.1,14.215794941341642,7.740897693816438,83.64530192276615,6.474897247525203,30.3
2009-01-01,204,4524.0,53962.99999999999,58486.99999999999,7.735052233829741,7.735052233829741,0.0,0.0,32.4
2010-01-01,204,4413.299999999999,53173.200000000004,57586.5,7.6637753640176065,7.735052233829741,-0.9214788427723941,-0.07127686981213444,32.4
2011-01-01,204,4376.3,56498.299999999996,60874.6,7.189041077887986,7.735052233829741,-7.058920087879173,-0.5460111559417546,32.4
2012-01-01,204,4217.9,53420.299999999996,57638.2,7.317889871647622,7.735052233829741,-5.393142147865959,-0.4171623621821192,32.4
2013-01-01,204,4552.1,52183.5,56735.6,8.023357468679277,7.735052233829741,3.727256470080653,0.2883052348495365,32.4
2014-01-01,204,5015.7,50088.0,55103.7,9.102292586523228,7.735052233829741,17.67590329531035,1.3672403526934875,32.4
2015-01-01,204,5467.799999999999,47931.2,53399.0,10.239517593962432,7.735052233829741,32.37813119320971,2.5044653601326914,32.4
2016-01-01,204,6159.899999999999,48732.399999999994,54892.299999999996,11.221792491843118,7.735052233829741,45.07713914023614,3.486740258013377,32.4
2017-01-01,204,6444.1,49094.59999999999,55538.69999999999,11.602900319957078,7.735052233829741,50.00416246978989,3.8678480861273368,32.4
2018-01-01,204,6762.599999999999,48819.200000000004,55581.8,12.166932341162033,7.735052233829741,57.29605920370109,4.431880107332292,32.4
2019-01-01,204,6002.499999999999,40858.0,46860.5,12.809295675462273,7.735052233829741,65.60063575834701,5.074243441632532,32.4
2009-01-01,205,5025.000000000001,43873.1,48898.1,10.27647290999037,10.27647290999037,0.0,0.0,35.6
2010-01-01,205,4862.4,42959.9,47822.3,10.167641455973467,10.27647290999037,-1.0590350888883382,-0.10883145401690264,35.6
2011-01-01,205,4863.8,46072.8,50936.600000000006,9.54873313099029,10.27647290999037,-7.081610445278375,-0.7277397790000801,35.6
2012-01-01,205,4611.2,43401.3,48012.5,9.604165581879718,10.27647290999037,-6.542199196156706,-0.6723073281106515,35.6
2013-01-01,205,4806.2,42271.50000000001,47077.700000000004,10.209079882831999,10.27647290999037,-0.6557992002572566,-0.0673930271583707,35.6
2014-01-01,205,5199.0,41398.9,46597.9,11.157155150768597,10.27647290999037,8.569888214487143,0.8806822407782278,35.6
2015-01-01,205,5583.599999999999,40499.799999999996,46083.399999999994,12.116293502649544,10.27647290999037,17.90323011381245,1.8398205926591746,35.6
2016-01-01,205,6194.400000000001,41345.100000000006,47539.50000000001,13.030006626068847,10.27647290999037,26.79454069695064,2.7535337160784774,35.6
2017-01-01,205,6077.4,41894.6,47972.0,12.668640040023346,10.27647290999037,23.27809503304785,2.392167130032977,35.6
2018-01-01,205,6134.9,42073.6,48208.5,12.725764128732484,10.27647290999037,23.833967550880363,2.4492912187421148,35.6
2019-01-01,205,5263.999999999999,35199.4,40463.4,13.009287405408344,10.27647290999037,26.59292268226818,2.7328144954179745,35.6
2009-01-01,206,2820.6000000000004,28063.499999999993,30884.09999999999,9.132854769930162,9.132854769930162,0.0,0.0,30.3
2010-01-01,206,2768.9,26998.9,29767.800000000003,9.301661526884754,9.132854769930162,1.8483460123595252,0.16880675695459146,30.3
2011-01-01,206,2758.7,27900.100000000002,30658.800000000003,8.998069069891839,9.132854769930162,-1.4758331697346527,-0.13478570003832324,30.3
2012-01-01,206,2654.7,26765.600000000006,29420.300000000007,9.023361420515762,9.132854769930162,-1.19889511190856,-0.10949334941440014,30.3
2013-01-01,206,2840.5999999999995,26141.699999999993,28982.299999999992,9.801154497745177,9.132854769930162,7.3175337246726535,0.6682997278150147,30.3
2014-01-01,206,3029.2999999999997,25581.900000000005,28611.200000000004,10.587811766021696,9.132854769930162,15.931020833507237,1.4549569960915338,30.3
2015-01-01,206,3156.1,25019.800000000003,28175.9,11.201416813659899,9.132854769930162,22.649676315235602,2.0685620437297363,30.3
2016-01-01,206,3649.2000000000003,25541.5,29190.7,12.501241833871749,9.132854769930162,36.88208286232657,3.3683870639415865,30.3
2017-01-01,206,3785.6000000000004,25704.2,29489.800000000003,12.836980922217172,9.132854769930162,40.558250904008794,3.70412615228701,30.3
2018-01-01,206,3838.9000000000005,26344.100000000002,30183.000000000004,12.718748964648974,9.132854769930162,39.26367258707906,3.5858941947188114,30.3
2019-01-01,206,3527.2999999999997,22737.0,26264.3,13.430017171597946,9.132854769930162,47.05168876457064,4.297162401667784,30.3
2009-01-01,207,6206.899999999999,46424.1,52631.0,11.79323972563698,11.79323972563698,0.0,0.0,27.4
2010-01-01,207,5869.500000000001,45118.8,50988.3,11.511464394772918,11.79323972563698,-2.3892953710719422,-0.28177533086406115,27.4
2011-01-01,207,5927.900000000001,48376.8,54304.700000000004,10.91599806278278,11.79323972563698,-7.438512938452268,-0.8772416628541997,27.4
2012-01-01,207,5664.2,45727.19999999999,51391.39999999999,11.021688453710157,11.79323972563698,-6.542318225326749,-0.7715512719268229,27.4
2013-01-01,207,5853.7,44461.700000000004,50315.4,11.634012648215059,11.79323972563698,-1.3501555223691564,-0.15922707742192088,27.4
2014-01-01,207,6568.4,43407.3,49975.700000000004,13.143187589168335,11.79323972563698,11.446794052670217,1.349947863531355,27.4
2015-01-01,207,7043.6,42474.3,49517.9,14.224351194214618,11.79323972563698,20.614449677408974,2.4311114685776385,27.4
2016-01-01,207,7724.200000000001,43894.2,51618.399999999994,14.96404382933218,11.79323972563698,26.886624688907858,3.1708041036952004,27.4
2017-01-01,207,7987.1,44099.8,52086.9,15.334181915222445,11.79323972563698,30.02518622501935,3.540942189585465,27.4
2018-01-01,207,8411.8,44414.4,52826.2,15.92353794140029,11.79323972563698,35.02259185645633,4.130298215763311,27.4
2019-01-01,207,7445.1,37811.799999999996,45256.899999999994,16.450751156177294,11.79323972563698,39.49306160897827,4.657511430540314,27.4
2009-01-01,208,7221.6,30482.0,37703.6,19.15360867397278,19.15360867397278,0.0,0.0,15.8
2010-01-01,208,6775.400000000001,30267.9,37043.3,18.290487078635003,19.15360867397278,-4.5063131967953645,-0.8631215953377769,15.8
2011-01-01,208,6912.699999999999,32121.9,39034.6,17.709160590860414,19.15360867397278,-7.541388715303454,-1.4444480831123663,15.8
2012-01-01,208,6646.900000000001,30134.4,36781.3,18.071411287801137,19.15360867397278,-5.650096567140405,-1.082197386171643,15.8
2013-01-01,208,6963.3,28776.0,35739.3,19.483593690978836,19.15360867397278,1.7228347024467627,0.32998501700605587,15.8
